,label,model,type,preprocessor,tokenizer,max_features,stop_words,lowercase,strip_accents,f1dev,aucdev,f1train,auctrain
1611,severe_toxic,bern,tfidf,0.0,0.0,4000,english,False,ascii,0.8673246992749067,0.9021193700258839,0.867790761088214,0.9150133541395303
1612,obscene,multi,tfidf,0.0,0.0,4000,english,False,ascii,0.9725680036883356,0.7702473389495915,0.9741267556525082,0.7825422100146563
1613,obscene,bern,tfidf,0.0,0.0,4000,english,False,ascii,0.7310239322687455,0.8054062738037144,0.7346159691738263,0.8156834292392305
1614,threat,multi,tfidf,0.0,0.0,4000,english,False,ascii,0.9968355756737499,0.5,0.9970944006866155,0.5045826727037938
1615,threat,bern,tfidf,0.0,0.0,4000,english,False,ascii,0.9872375204325412,0.7163357728805532,0.9873315869936434,0.7817321680478122
1616,insult,multi,tfidf,0.0,0.0,4000,english,False,ascii,0.9691101890272015,0.7332962012247363,0.9692721697227611,0.736528722351301
1617,insult,bern,tfidf,0.0,0.0,4000,english,False,ascii,0.7282157676348547,0.7993853463351435,0.7328279080578974,0.8100375230733432
1618,identity_hate,multi,tfidf,0.0,0.0,4000,english,False,ascii,0.9915964625508193,0.5347812067244518,0.9917302173388286,0.5503471980204524
1619,identity_hate,bern,tfidf,0.0,0.0,4000,english,False,ascii,0.9269458066138564,0.8819435023989156,0.9272884947207496,0.9152677109804376
1620,toxic,multi,tfidf,1.0,0.0,4000,english,False,ascii,0.9453036589966051,0.7539390143344044,0.9452316880190965,0.7541099165547447
1621,toxic,bern,tfidf,1.0,0.0,4000,english,False,ascii,0.7080347038853264,0.7768066957200255,0.7103788007474096,0.7833978899559764
1622,severe_toxic,multi,tfidf,1.0,0.0,4000,english,False,ascii,0.9862316107129385,0.6349828970973412,0.9871438405764709,0.6664892718533038
1623,severe_toxic,bern,tfidf,1.0,0.0,4000,english,False,ascii,0.8709920784609582,0.9039717315221687,0.8708662262076118,0.9116790587692545
1624,obscene,multi,tfidf,1.0,0.0,4000,english,False,ascii,0.9660086340584266,0.7692181446864372,0.9673500040231375,0.7742655139191514
1625,obscene,bern,tfidf,1.0,0.0,4000,english,False,ascii,0.7347332243597804,0.8056796798492761,0.7387821515739408,0.8131047120476722
1626,threat,multi,tfidf,1.0,0.0,4000,english,False,ascii,0.9967727063162748,0.5032692123219156,0.997031818547558,0.5106495648002651
1627,threat,bern,tfidf,1.0,0.0,4000,english,False,ascii,0.9813487572823673,0.7232842848226487,0.9815472092836133,0.7818806366020108
1628,insult,multi,tfidf,1.0,0.0,4000,english,False,ascii,0.962508906492309,0.7324687848275844,0.9635682547629478,0.7368619241355792
1629,insult,bern,tfidf,1.0,0.0,4000,english,False,ascii,0.7350475711471562,0.8007405470962085,0.7392649280752417,0.810688379719459
1630,identity_hate,multi,tfidf,1.0,0.0,4000,english,False,ascii,0.9893960350391886,0.5480023300185499,0.9896113649164529,0.5733042520311492
1631,identity_hate,bern,tfidf,1.0,0.0,4000,english,False,ascii,0.9059893541221342,0.8654021026710907,0.9063950005811199,0.8987211898715286
1632,toxic,multi,count,0.0,0.0,4000,english,True,unicode,0.9469801751959428,0.8137371898951289,0.9488793326955915,0.8220168919372697
1633,toxic,bern,count,0.0,0.0,4000,english,True,unicode,0.6942244016932814,0.7693701161128006,0.6995699713016191,0.780871789302753
1634,severe_toxic,multi,count,0.0,0.0,4000,english,True,unicode,0.9836958799614401,0.8240516030172444,0.9845153907360554,0.8486651242948
1635,severe_toxic,bern,count,0.0,0.0,4000,english,True,unicode,0.8667169621526468,0.9018124072636424,0.8672543427534353,0.9147424468710883
1636,obscene,multi,count,0.0,0.0,4000,english,True,unicode,0.9699694035793621,0.8518017812837262,0.9716771119236856,0.8623217974598532
1637,obscene,bern,count,0.0,0.0,4000,english,True,unicode,0.7308772371013035,0.8053288333222558,0.734097431450207,0.8154096532069061
1638,threat,multi,count,0.0,0.0,4000,english,True,unicode,0.9886625592019783,0.720351300925554,0.9901299026400723,0.8227742152088505
1639,threat,bern,count,0.0,0.0,4000,english,True,unicode,0.9873842155999832,0.7164093533039559,0.9873226466880638,0.7847768222448205
1640,insult,multi,count,0.0,0.0,4000,english,True,unicode,0.9638920323567627,0.8228509658354222,0.9654367786290935,0.8332454083013773
1641,insult,bern,count,0.0,0.0,4000,english,True,unicode,0.7281528982773796,0.7995555952428903,0.7324434749179728,0.8096643137961371
1642,identity_hate,multi,count,0.0,0.0,4000,english,True,unicode,0.9802799782052894,0.750009411257698,0.9818780005900601,0.793645155085852
1643,identity_hate,bern,count,0.0,0.0,4000,english,True,unicode,0.927050588876315,0.8819963531694798,0.9272437931928513,0.915245160625495
1644,toxic,multi,count,1.0,0.0,4000,english,True,unicode,0.9454084412590636,0.7925238811679843,0.9462777037719149,0.7953285923622823
1645,toxic,bern,count,1.0,0.0,4000,english,True,unicode,0.7080347038853264,0.7768066957200255,0.7103788007474096,0.7833978899559764
1646,severe_toxic,multi,count,1.0,0.0,4000,english,True,unicode,0.9778909426212331,0.776876186375096,0.9793747150277597,0.8127450861661017
1647,severe_toxic,bern,count,1.0,0.0,4000,english,True,unicode,0.8709920784609582,0.9039717315221687,0.8708662262076118,0.9116790587692545
1648,obscene,multi,count,1.0,0.0,4000,english,True,unicode,0.963640554926862,0.8200075287553606,0.9644712256264919,0.8245908560445792
1649,obscene,bern,count,1.0,0.0,4000,english,True,unicode,0.7347332243597804,0.8056796798492761,0.7387821515739408,0.8131047120476722
1650,threat,multi,count,1.0,0.0,4000,english,True,unicode,0.982648057336854,0.7305374907223927,0.9833352703995423,0.7812527197755506
1651,threat,bern,count,1.0,0.0,4000,english,True,unicode,0.9813487572823673,0.7232842848226487,0.9815472092836133,0.7818806366020108
1652,insult,multi,count,1.0,0.0,4000,english,True,unicode,0.9593654386185506,0.7962786874462291,0.9603139835319571,0.8017422185337179
1653,insult,bern,count,1.0,0.0,4000,english,True,unicode,0.7350475711471562,0.8007405470962085,0.7392649280752417,0.810688379719459
1654,identity_hate,multi,count,1.0,0.0,4000,english,True,unicode,0.9750618215348505,0.7199097130547008,0.9757896524903221,0.742021374638659
1655,identity_hate,bern,count,1.0,0.0,4000,english,True,unicode,0.9059893541221342,0.8654021026710907,0.9063950005811199,0.8987211898715286
1656,toxic,multi,tfidf,0.0,0.0,4000,english,True,unicode,0.9490967768976067,0.7500402577171924,0.9499968708930471,0.7562880947297159
1657,toxic,bern,tfidf,0.0,0.0,4000,english,True,unicode,0.6942244016932814,0.7693701161128006,0.6995699713016191,0.780871789302753
1658,severe_toxic,multi,tfidf,0.0,0.0,4000,english,True,unicode,0.9899409028039733,0.5699768808560646,0.9910507541147756,0.6129226406704635
1659,severe_toxic,bern,tfidf,0.0,0.0,4000,english,True,unicode,0.8667169621526468,0.9018124072636424,0.8672543427534353,0.9147424468710883
1660,obscene,multi,tfidf,0.0,0.0,4000,english,True,unicode,0.9725889601408274,0.7702584018755141,0.9741088750413489,0.7824531300284343
1661,obscene,bern,tfidf,0.0,0.0,4000,english,True,unicode,0.7308772371013035,0.8053288333222558,0.734097431450207,0.8154096532069061
1662,threat,multi,tfidf,0.0,0.0,4000,english,True,unicode,0.9968355756737499,0.5,0.9970944006866155,0.5045826727037938
1663,threat,bern,tfidf,0.0,0.0,4000,english,True,unicode,0.9873842155999832,0.7164093533039559,0.9873226466880638,0.7847768222448205
1664,insult,multi,tfidf,0.0,0.0,4000,english,True,unicode,0.9690892325747098,0.7328785854187168,0.9692364085004426,0.7360824876710174
1665,insult,bern,tfidf,0.0,0.0,4000,english,True,unicode,0.7281528982773796,0.7995555952428903,0.7324434749179728,0.8096643137961371
1666,identity_hate,multi,tfidf,0.0,0.0,4000,english,True,unicode,0.9916174190033111,0.5359860260015603,0.991748097949988,0.5508567585964914
1667,identity_hate,bern,tfidf,0.0,0.0,4000,english,True,unicode,0.927050588876315,0.8819963531694798,0.9272437931928513,0.915245160625495
1668,toxic,multi,tfidf,1.0,0.0,4000,english,True,unicode,0.9453036589966051,0.7539390143344044,0.9452316880190965,0.7541099165547447
1669,toxic,bern,tfidf,1.0,0.0,4000,english,True,unicode,0.7080347038853264,0.7768066957200255,0.7103788007474096,0.7833978899559764
1670,severe_toxic,multi,tfidf,1.0,0.0,4000,english,True,unicode,0.9862316107129385,0.6349828970973412,0.9871438405764709,0.6664892718533038
1671,severe_toxic,bern,tfidf,1.0,0.0,4000,english,True,unicode,0.8709920784609582,0.9039717315221687,0.8708662262076118,0.9116790587692545
1672,obscene,multi,tfidf,1.0,0.0,4000,english,True,unicode,0.9660086340584266,0.7692181446864372,0.9673500040231375,0.7742655139191514
1673,obscene,bern,tfidf,1.0,0.0,4000,english,True,unicode,0.7347332243597804,0.8056796798492761,0.7387821515739408,0.8131047120476722
1674,threat,multi,tfidf,1.0,0.0,4000,english,True,unicode,0.9967727063162748,0.5032692123219156,0.997031818547558,0.5106495648002651
1675,threat,bern,tfidf,1.0,0.0,4000,english,True,unicode,0.9813487572823673,0.7232842848226487,0.9815472092836133,0.7818806366020108
1676,insult,multi,tfidf,1.0,0.0,4000,english,True,unicode,0.962508906492309,0.7324687848275844,0.9635682547629478,0.7368619241355792
1677,insult,bern,tfidf,1.0,0.0,4000,english,True,unicode,0.7350475711471562,0.8007405470962085,0.7392649280752417,0.810688379719459
1678,identity_hate,multi,tfidf,1.0,0.0,4000,english,True,unicode,0.9893960350391886,0.5480023300185499,0.9896113649164529,0.5733042520311492
1679,identity_hate,bern,tfidf,1.0,0.0,4000,english,True,unicode,0.9059893541221342,0.8654021026710907,0.9063950005811199,0.8987211898715286
1680,toxic,multi,count,0.0,0.0,4000,english,False,unicode,0.9469801751959428,0.8137371898951289,0.9488793326955915,0.8220168919372697
1681,toxic,bern,count,0.0,0.0,4000,english,False,unicode,0.6942244016932814,0.7693701161128006,0.6995699713016191,0.780871789302753
1682,severe_toxic,multi,count,0.0,0.0,4000,english,False,unicode,0.9836958799614401,0.8240516030172444,0.9845153907360554,0.8486651242948
1683,severe_toxic,bern,count,0.0,0.0,4000,english,False,unicode,0.8667169621526468,0.9018124072636424,0.8672543427534353,0.9147424468710883
1684,obscene,multi,count,0.0,0.0,4000,english,False,unicode,0.9699694035793621,0.8518017812837262,0.9716771119236856,0.8623217974598532
1685,obscene,bern,count,0.0,0.0,4000,english,False,unicode,0.7308772371013035,0.8053288333222558,0.734097431450207,0.8154096532069061
1686,threat,multi,count,0.0,0.0,4000,english,False,unicode,0.9886625592019783,0.720351300925554,0.9901299026400723,0.8227742152088505
1687,threat,bern,count,0.0,0.0,4000,english,False,unicode,0.9873842155999832,0.7164093533039559,0.9873226466880638,0.7847768222448205
1688,insult,multi,count,0.0,0.0,4000,english,False,unicode,0.9638920323567627,0.8228509658354222,0.9654367786290935,0.8332454083013773
1689,insult,bern,count,0.0,0.0,4000,english,False,unicode,0.7281528982773796,0.7995555952428903,0.7324434749179728,0.8096643137961371
1690,identity_hate,multi,count,0.0,0.0,4000,english,False,unicode,0.9802799782052894,0.750009411257698,0.9818780005900601,0.793645155085852
1691,identity_hate,bern,count,0.0,0.0,4000,english,False,unicode,0.927050588876315,0.8819963531694798,0.9272437931928513,0.915245160625495
1692,toxic,multi,count,1.0,0.0,4000,english,False,unicode,0.9454084412590636,0.7925238811679843,0.9462777037719149,0.7953285923622823
1693,toxic,bern,count,1.0,0.0,4000,english,False,unicode,0.7080347038853264,0.7768066957200255,0.7103788007474096,0.7833978899559764
1694,severe_toxic,multi,count,1.0,0.0,4000,english,False,unicode,0.9778909426212331,0.776876186375096,0.9793747150277597,0.8127450861661017
1695,severe_toxic,bern,count,1.0,0.0,4000,english,False,unicode,0.8709920784609582,0.9039717315221687,0.8708662262076118,0.9116790587692545
1696,obscene,multi,count,1.0,0.0,4000,english,False,unicode,0.963640554926862,0.8200075287553606,0.9644712256264919,0.8245908560445792
1697,obscene,bern,count,1.0,0.0,4000,english,False,unicode,0.7347332243597804,0.8056796798492761,0.7387821515739408,0.8131047120476722
1698,threat,multi,count,1.0,0.0,4000,english,False,unicode,0.982648057336854,0.7305374907223927,0.9833352703995423,0.7812527197755506
1699,threat,bern,count,1.0,0.0,4000,english,False,unicode,0.9813487572823673,0.7232842848226487,0.9815472092836133,0.7818806366020108
1700,insult,multi,count,1.0,0.0,4000,english,False,unicode,0.9593654386185506,0.7962786874462291,0.9603139835319571,0.8017422185337179
1701,insult,bern,count,1.0,0.0,4000,english,False,unicode,0.7350475711471562,0.8007405470962085,0.7392649280752417,0.810688379719459
1702,identity_hate,multi,count,1.0,0.0,4000,english,False,unicode,0.9750618215348505,0.7199097130547008,0.9757896524903221,0.742021374638659
1703,identity_hate,bern,count,1.0,0.0,4000,english,False,unicode,0.9059893541221342,0.8654021026710907,0.9063950005811199,0.8987211898715286
1704,toxic,multi,tfidf,0.0,0.0,4000,english,False,unicode,0.9490967768976067,0.7500402577171924,0.9499968708930471,0.7562880947297159
1705,toxic,bern,tfidf,0.0,0.0,4000,english,False,unicode,0.6942244016932814,0.7693701161128006,0.6995699713016191,0.780871789302753
1706,severe_toxic,multi,tfidf,0.0,0.0,4000,english,False,unicode,0.9899409028039733,0.5699768808560646,0.9910507541147756,0.6129226406704635
1707,severe_toxic,bern,tfidf,0.0,0.0,4000,english,False,unicode,0.8667169621526468,0.9018124072636424,0.8672543427534353,0.9147424468710883
1708,obscene,multi,tfidf,0.0,0.0,4000,english,False,unicode,0.9725889601408274,0.7702584018755141,0.9741088750413489,0.7824531300284343
1709,obscene,bern,tfidf,0.0,0.0,4000,english,False,unicode,0.7308772371013035,0.8053288333222558,0.734097431450207,0.8154096532069061
1710,threat,multi,tfidf,0.0,0.0,4000,english,False,unicode,0.9968355756737499,0.5,0.9970944006866155,0.5045826727037938
1711,threat,bern,tfidf,0.0,0.0,4000,english,False,unicode,0.9873842155999832,0.7164093533039559,0.9873226466880638,0.7847768222448205
1712,insult,multi,tfidf,0.0,0.0,4000,english,False,unicode,0.9690892325747098,0.7328785854187168,0.9692364085004426,0.7360824876710174
1713,insult,bern,tfidf,0.0,0.0,4000,english,False,unicode,0.7281528982773796,0.7995555952428903,0.7324434749179728,0.8096643137961371
1714,identity_hate,multi,tfidf,0.0,0.0,4000,english,False,unicode,0.9916174190033111,0.5359860260015603,0.991748097949988,0.5508567585964914
1715,identity_hate,bern,tfidf,0.0,0.0,4000,english,False,unicode,0.927050588876315,0.8819963531694798,0.9272437931928513,0.915245160625495
1716,toxic,multi,tfidf,1.0,0.0,4000,english,False,unicode,0.9453036589966051,0.7539390143344044,0.9452316880190965,0.7541099165547447
1717,toxic,bern,tfidf,1.0,0.0,4000,english,False,unicode,0.7080347038853264,0.7768066957200255,0.7103788007474096,0.7833978899559764
1718,severe_toxic,multi,tfidf,1.0,0.0,4000,english,False,unicode,0.9862316107129385,0.6349828970973412,0.9871438405764709,0.6664892718533038
1719,severe_toxic,bern,tfidf,1.0,0.0,4000,english,False,unicode,0.8709920784609582,0.9039717315221687,0.8708662262076118,0.9116790587692545
1720,obscene,multi,tfidf,1.0,0.0,4000,english,False,unicode,0.9660086340584266,0.7692181446864372,0.9673500040231375,0.7742655139191514
1721,obscene,bern,tfidf,1.0,0.0,4000,english,False,unicode,0.7347332243597804,0.8056796798492761,0.7387821515739408,0.8131047120476722
1722,threat,multi,tfidf,1.0,0.0,4000,english,False,unicode,0.9967727063162748,0.5032692123219156,0.997031818547558,0.5106495648002651
1723,threat,bern,tfidf,1.0,0.0,4000,english,False,unicode,0.9813487572823673,0.7232842848226487,0.9815472092836133,0.7818806366020108
1724,insult,multi,tfidf,1.0,0.0,4000,english,False,unicode,0.962508906492309,0.7324687848275844,0.9635682547629478,0.7368619241355792
1725,insult,bern,tfidf,1.0,0.0,4000,english,False,unicode,0.7350475711471562,0.8007405470962085,0.7392649280752417,0.810688379719459
1726,identity_hate,multi,tfidf,1.0,0.0,4000,english,False,unicode,0.9893960350391886,0.5480023300185499,0.9896113649164529,0.5733042520311492
1727,identity_hate,bern,tfidf,1.0,0.0,4000,english,False,unicode,0.9059893541221342,0.8654021026710907,0.9063950005811199,0.8987211898715286
1728,toxic,multi,count,0.0,0.0,5000,,True,,0.9381575086969278,0.8375594277587501,0.9415482821202829,0.8515721369186651
1729,toxic,bern,count,0.0,0.0,5000,,True,,0.6315017393855568,0.7231050312655674,0.6340822329307215,0.7319202353273617
1730,severe_toxic,multi,count,0.0,0.0,5000,,True,,0.9813697137348589,0.8547730761990769,0.9821462097574495,0.8670186053632213
1731,severe_toxic,bern,count,0.0,0.0,5000,,True,,0.7257429062408315,0.8223763024131379,0.7242094534791199,0.8318368787085904
1732,obscene,multi,count,0.0,0.0,5000,,True,,0.9608323902929712,0.8643872412898365,0.9629245527612134,0.8799996881925723
1733,obscene,bern,count,0.0,0.0,5000,,True,,0.6485183788088352,0.7526791055246268,0.6500138574736485,0.7569192737737418
1734,threat,multi,count,0.0,0.0,5000,,True,,0.985058049373402,0.8043627413239492,0.9854004809884401,0.8630904953198334
1735,threat,bern,count,0.0,0.0,5000,,True,,0.9732805230730542,0.8281620055754053,0.9732327250945437,0.8966275660628168
1736,insult,multi,count,0.0,0.0,5000,,True,,0.9562219707447923,0.8517533115851564,0.9578017576640769,0.8660725568813079
1737,insult,bern,count,0.0,0.0,5000,,True,,0.6516828031350853,0.7506132110375767,0.6532413077879002,0.757568952085644
1738,identity_hate,multi,count,0.0,0.0,5000,,True,,0.9752923425122595,0.7845154373917037,0.9760399810465522,0.80821899392252
1739,identity_hate,bern,count,0.0,0.0,5000,,True,,0.7462802296827193,0.7979836985300354,0.74509400731317,0.8248585956076282
1740,toxic,multi,count,1.0,0.0,5000,,True,,0.9426421895301563,0.809668713308689,0.9437744182096144,0.8178205393095774
1741,toxic,bern,count,1.0,0.0,5000,,True,,0.6382287606353997,0.7264300171068384,0.6383914602201103,0.7312256129539603
1742,severe_toxic,multi,count,1.0,0.0,5000,,True,,0.977220336141498,0.7868266300109982,0.9789545206655164,0.8223078695578423
1743,severe_toxic,bern,count,1.0,0.0,5000,,True,,0.7318412339159227,0.8192830182583977,0.7307448168578402,0.8315828889586774
1744,obscene,multi,count,1.0,0.0,5000,,True,,0.9592396999036004,0.8285414750759736,0.9610649692006473,0.8374460864713035
1745,obscene,bern,count,1.0,0.0,5000,,True,,0.6504044595330902,0.7516156521609745,0.6496920064727812,0.7535637664873155
1746,threat,multi,count,1.0,0.0,5000,,True,,0.9796722410830294,0.7488493400107509,0.9804207307805781,0.816380826653825
1747,threat,bern,count,1.0,0.0,5000,,True,,0.9620478645374911,0.8159263538623875,0.9622272089260011,0.8972069485202804
1748,insult,multi,count,1.0,0.0,5000,,True,,0.955865711052433,0.8131424242399916,0.9575514291078469,0.8266180783177227
1749,insult,bern,count,1.0,0.0,5000,,True,,0.6529611467370804,0.7464060518379663,0.6540548755956479,0.753466280779937
1750,identity_hate,multi,count,1.0,0.0,5000,,True,,0.9712267907288654,0.7323063643279967,0.972293993008681,0.7657854990193101
1751,identity_hate,bern,count,1.0,0.0,5000,,True,,0.7327423613730668,0.7816013859891716,0.7322467881952205,0.8063646531796411
1752,toxic,multi,tfidf,0.0,0.0,5000,,True,,0.9482166058929544,0.74395164162839,0.9500147515042066,0.7534278040235743
1753,toxic,bern,tfidf,0.0,0.0,5000,,True,,0.6315017393855568,0.7231050312655674,0.6340822329307215,0.7319202353273617
1754,severe_toxic,multi,tfidf,0.0,0.0,5000,,True,,0.990422901211283,0.5650757534979649,0.9909971122812977,0.6040091916842072
1755,severe_toxic,bern,tfidf,0.0,0.0,5000,,True,,0.7257429062408315,0.8223763024131379,0.7242094534791199,0.8318368787085904
1756,obscene,multi,tfidf,0.0,0.0,5000,,True,,0.9714153988012909,0.7576585626976455,0.9730181577606323,0.7702498990313204
1757,obscene,bern,tfidf,0.0,0.0,5000,,True,,0.6485183788088352,0.7526791055246268,0.6500138574736485,0.7569192737737418
1758,threat,multi,tfidf,0.0,0.0,5000,,True,,0.9968355756737499,0.5,0.9970854603810358,0.5045781894442848
1759,threat,bern,tfidf,0.0,0.0,5000,,True,,0.9732805230730542,0.8281620055754053,0.9732327250945437,0.8966275660628168
1760,insult,multi,tfidf,0.0,0.0,5000,,True,,0.9680833228551071,0.7207617062592694,0.9691648860558054,0.7280093354696634
1761,insult,bern,tfidf,0.0,0.0,5000,,True,,0.6516828031350853,0.7506132110375767,0.6532413077879002,0.757568952085644
1762,identity_hate,multi,tfidf,0.0,0.0,5000,,True,,0.9915335931933442,0.5251955032781487,0.9915245903104968,0.5392315768383528
1763,identity_hate,bern,tfidf,0.0,0.0,5000,,True,,0.7462802296827193,0.7979836985300354,0.74509400731317,0.8248585956076282
1764,toxic,multi,tfidf,1.0,0.0,5000,,True,,0.9439414895846431,0.7433578202568404,0.9441052095160613,0.7453338550854021
1765,toxic,bern,tfidf,1.0,0.0,5000,,True,,0.6382287606353997,0.7264300171068384,0.6383914602201103,0.7312256129539603
1766,severe_toxic,multi,tfidf,1.0,0.0,5000,,True,,0.9858753510205792,0.6348029534091307,0.986437556435679,0.6585791727626882
1767,severe_toxic,bern,tfidf,1.0,0.0,5000,,True,,0.7318412339159227,0.8192830182583977,0.7307448168578402,0.8315828889586774
1768,obscene,multi,tfidf,1.0,0.0,5000,,True,,0.9646045517414812,0.7531271496379256,0.9661251821587262,0.7619118393423634
1769,obscene,bern,tfidf,1.0,0.0,5000,,True,,0.6504044595330902,0.7516156521609745,0.6496920064727812,0.7535637664873155
1770,threat,multi,tfidf,1.0,0.0,5000,,True,,0.9966888805063079,0.5098286599438617,0.996853012435965,0.5166581745231197
1771,threat,bern,tfidf,1.0,0.0,5000,,True,,0.9620478645374911,0.8159263538623875,0.9622272089260011,0.8972069485202804
1772,insult,multi,tfidf,1.0,0.0,5000,,True,,0.9615449096776898,0.7197640409543705,0.9627457466496205,0.7259146519327925
1773,insult,bern,tfidf,1.0,0.0,5000,,True,,0.6529611467370804,0.7464060518379663,0.6540548755956479,0.753466280779937
1774,identity_hate,multi,tfidf,1.0,0.0,5000,,True,,0.9884739511295528,0.543954495868598,0.9886100506915326,0.5657915580035674
1775,identity_hate,bern,tfidf,1.0,0.0,5000,,True,,0.7327423613730668,0.7816013859891716,0.7322467881952205,0.8063646531796411
1776,toxic,multi,count,0.0,0.0,5000,,False,,0.9381575086969278,0.8375594277587501,0.9415482821202829,0.8515721369186651
1777,toxic,bern,count,0.0,0.0,5000,,False,,0.6315017393855568,0.7231050312655674,0.6340822329307215,0.7319202353273617
1778,severe_toxic,multi,count,0.0,0.0,5000,,False,,0.9813697137348589,0.8547730761990769,0.9821462097574495,0.8670186053632213
1779,severe_toxic,bern,count,0.0,0.0,5000,,False,,0.7257429062408315,0.8223763024131379,0.7242094534791199,0.8318368787085904
1780,obscene,multi,count,0.0,0.0,5000,,False,,0.9608323902929712,0.8643872412898365,0.9629245527612134,0.8799996881925723
1781,obscene,bern,count,0.0,0.0,5000,,False,,0.6485183788088352,0.7526791055246268,0.6500138574736485,0.7569192737737418
1782,threat,multi,count,0.0,0.0,5000,,False,,0.985058049373402,0.8043627413239492,0.9854004809884401,0.8630904953198334
1783,threat,bern,count,0.0,0.0,5000,,False,,0.9732805230730542,0.8281620055754053,0.9732327250945437,0.8966275660628168
1784,insult,multi,count,0.0,0.0,5000,,False,,0.9562219707447923,0.8517533115851564,0.9578017576640769,0.8660725568813079
1785,insult,bern,count,0.0,0.0,5000,,False,,0.6516828031350853,0.7506132110375767,0.6532413077879002,0.757568952085644
1786,identity_hate,multi,count,0.0,0.0,5000,,False,,0.9752923425122595,0.7845154373917037,0.9760399810465522,0.80821899392252
1787,identity_hate,bern,count,0.0,0.0,5000,,False,,0.7462802296827193,0.7979836985300354,0.74509400731317,0.8248585956076282
1788,toxic,multi,count,1.0,0.0,5000,,False,,0.9426421895301563,0.809668713308689,0.9437744182096144,0.8178205393095774
1789,toxic,bern,count,1.0,0.0,5000,,False,,0.6382287606353997,0.7264300171068384,0.6383914602201103,0.7312256129539603
1790,severe_toxic,multi,count,1.0,0.0,5000,,False,,0.977220336141498,0.7868266300109982,0.9789545206655164,0.8223078695578423
1791,severe_toxic,bern,count,1.0,0.0,5000,,False,,0.7318412339159227,0.8192830182583977,0.7307448168578402,0.8315828889586774
1792,obscene,multi,count,1.0,0.0,5000,,False,,0.9592396999036004,0.8285414750759736,0.9610649692006473,0.8374460864713035
1793,obscene,bern,count,1.0,0.0,5000,,False,,0.6504044595330902,0.7516156521609745,0.6496920064727812,0.7535637664873155
1794,threat,multi,count,1.0,0.0,5000,,False,,0.9796722410830294,0.7488493400107509,0.9804207307805781,0.816380826653825
1795,threat,bern,count,1.0,0.0,5000,,False,,0.9620478645374911,0.8159263538623875,0.9622272089260011,0.8972069485202804
1796,insult,multi,count,1.0,0.0,5000,,False,,0.955865711052433,0.8131424242399916,0.9575514291078469,0.8266180783177227
1797,insult,bern,count,1.0,0.0,5000,,False,,0.6529611467370804,0.7464060518379663,0.6540548755956479,0.753466280779937
1798,identity_hate,multi,count,1.0,0.0,5000,,False,,0.9712267907288654,0.7323063643279967,0.972293993008681,0.7657854990193101
1799,identity_hate,bern,count,1.0,0.0,5000,,False,,0.7327423613730668,0.7816013859891716,0.7322467881952205,0.8063646531796411
1800,toxic,multi,tfidf,0.0,0.0,5000,,False,,0.9482166058929544,0.74395164162839,0.9500147515042066,0.7534278040235743
1801,toxic,bern,tfidf,0.0,0.0,5000,,False,,0.6315017393855568,0.7231050312655674,0.6340822329307215,0.7319202353273617
1802,severe_toxic,multi,tfidf,0.0,0.0,5000,,False,,0.990422901211283,0.5650757534979649,0.9909971122812977,0.6040091916842072
1803,severe_toxic,bern,tfidf,0.0,0.0,5000,,False,,0.7257429062408315,0.8223763024131379,0.7242094534791199,0.8318368787085904
1804,obscene,multi,tfidf,0.0,0.0,5000,,False,,0.9714153988012909,0.7576585626976455,0.9730181577606323,0.7702498990313204
1805,obscene,bern,tfidf,0.0,0.0,5000,,False,,0.6485183788088352,0.7526791055246268,0.6500138574736485,0.7569192737737418
1806,threat,multi,tfidf,0.0,0.0,5000,,False,,0.9968355756737499,0.5,0.9970854603810358,0.5045781894442848
1807,threat,bern,tfidf,0.0,0.0,5000,,False,,0.9732805230730542,0.8281620055754053,0.9732327250945437,0.8966275660628168
1808,insult,multi,tfidf,0.0,0.0,5000,,False,,0.9680833228551071,0.7207617062592694,0.9691648860558054,0.7280093354696634
1809,insult,bern,tfidf,0.0,0.0,5000,,False,,0.6516828031350853,0.7506132110375767,0.6532413077879002,0.757568952085644
1810,identity_hate,multi,tfidf,0.0,0.0,5000,,False,,0.9915335931933442,0.5251955032781487,0.9915245903104968,0.5392315768383528
1811,identity_hate,bern,tfidf,0.0,0.0,5000,,False,,0.7462802296827193,0.7979836985300354,0.74509400731317,0.8248585956076282
1812,toxic,multi,tfidf,1.0,0.0,5000,,False,,0.9439414895846431,0.7433578202568404,0.9441052095160613,0.7453338550854021
1813,toxic,bern,tfidf,1.0,0.0,5000,,False,,0.6382287606353997,0.7264300171068384,0.6383914602201103,0.7312256129539603
1814,severe_toxic,multi,tfidf,1.0,0.0,5000,,False,,0.9858753510205792,0.6348029534091307,0.986437556435679,0.6585791727626882
1815,severe_toxic,bern,tfidf,1.0,0.0,5000,,False,,0.7318412339159227,0.8192830182583977,0.7307448168578402,0.8315828889586774
1816,obscene,multi,tfidf,1.0,0.0,5000,,False,,0.9646045517414812,0.7531271496379256,0.9661251821587262,0.7619118393423634
1817,obscene,bern,tfidf,1.0,0.0,5000,,False,,0.6504044595330902,0.7516156521609745,0.6496920064727812,0.7535637664873155
1818,threat,multi,tfidf,1.0,0.0,5000,,False,,0.9966888805063079,0.5098286599438617,0.996853012435965,0.5166581745231197
